60000,0
120000,0
180000,0
240000,0
300000,0
360000,0
420000,0
480000,0
540000,0
600000,0
660000,0
720000,0
780000,0
840000,0
900000,0
960000,1
1020000,1
1080000,1
1140000,1
1200000,1
1260000,1
1320000,1
1380000,1
1440000,1
1500000,1
1560000,1
1620000,1
1680000,1
1740000,1
1800000,1
1860000,1
1920000,1
1980000,1
2040000,1
2100000,1
2160000,1
2220000,1
2280000,1
2340000,1
2400000,1
2460000,1
2520000,1
2580000,1
2640000,1
2700000,1
2760000,1
2820000,1
2880000,1
2940000,1
3000000,1
3060000,1
3120000,1
3180000,1
3240000,1
3300000,1
3360000,1
3420000,1
3480000,1
3540000,1
3600000,1
3660000,1
3720000,1
3780000,1
3840000,1
3900000,1
3960000,1
4020000,1
4080000,1
4140000,1
4200000,1
4260000,1
4320000,1
4380000,1
4440000,1
4500000,1
4560000,1
4620000,1
4680000,1
4740000,1
4800000,1
4860000,1
4920000,1
4980000,1
5040000,1
5100000,1
5160000,1
5220000,1
5280000,1
5340000,1
5400000,1
5460000,1
5520000,1
5580000,1
5640000,1
5700000,1
5760000,1
5820000,1
5880000,1
5940000,1
6000000,1
6060000,1
6120000,1
6180000,1
6240000,1
6300000,1
6360000,1
6420000,1
6480000,1
6540000,1
6600000,1
6660000,1
6720000,1
6780000,1
6840000,1
6900000,1
6960000,1
7020000,1
7080000,1
7140000,1
7200000,1
7260000,1
7320000,1
7380000,1
7440000,1
7500000,1
7560000,1
7620000,1
7680000,1
7740000,1
7800000,1
7860000,1
7920000,1
7980000,1
8040000,1
8100000,1
8160000,1
8220000,1
8280000,1
8340000,1
8400000,1
8460000,1
8520000,1
8580000,1
8640000,1
8700000,1
8760000,1
8820000,1
8880000,1
8940000,1
9000000,1
9060000,1
9120000,1
9180000,1
9240000,1
9300000,1
9360000,1
9420000,1
9480000,1
9540000,1
9600000,1
9660000,1
9720000,1
9780000,1
9840000,1
9900000,1
9960000,1
10020000,1
10080000,1
10140000,1
10200000,1
10260000,1
10320000,1
10380000,1
10440000,1
10500000,1
10560000,1
10620000,1
10680000,1
10740000,1
10800000,1
10860000,1
10920000,1
10980000,1
11040000,1
11100000,1
11160000,1
11220000,1
11280000,1
11340000,1
11400000,1
11460000,1
11520000,1
11580000,1
11640000,1
11700000,1
11760000,1
11820000,1
11880000,1
11940000,1
12000000,1
12060000,1
12120000,1
12180000,1
12240000,1
12300000,1
12360000,1
12420000,1
12480000,1
12540000,1
12600000,1
12660000,1
12720000,1
12780000,1
12840000,1
12900000,1
12960000,1
13020000,1
13080000,1
13140000,1
13200000,1
13260000,1
13320000,1
13380000,1
13440000,1
13500000,1
13560000,1
13620000,1
13680000,1
13740000,1
13800000,1
13860000,1
13920000,1
13980000,1
14040000,1
14100000,1
14160000,1
14220000,1
14280000,1
14340000,1
14400000,1
14460000,1
14520000,1
14580000,1
14640000,1
14700000,1
14760000,1
14820000,1
14880000,1
14940000,1
15000000,1
15060000,1
15120000,1
15180000,1
15240000,1
15300000,1
15360000,1
15420000,1
15480000,1
15540000,1
15600000,1
15660000,1
15720000,1
15780000,1
15840000,1
15900000,1
15960000,1
16020000,1
16080000,1
16140000,1
16200000,1
16260000,1
16320000,1
16380000,1
16440000,1
16500000,1
16560000,1
16620000,1
16680000,1
16740000,1
16800000,1
16860000,1
16920000,1
16980000,1
17040000,1
17100000,1
17160000,1
17220000,1
17280000,1
17340000,1
17400000,1
17460000,1
17520000,1
17580000,1
17640000,1
17700000,1
17760000,1
17820000,1
17880000,1
17940000,1
18000000,1
18060000,1
18120000,1
18180000,1
18240000,1
18300000,1
18360000,1
18420000,1
18480000,1
18540000,1
18600000,1
18660000,1
18720000,1
18780000,1
18840000,1
18900000,1
18960000,1
19020000,1
19080000,1
19140000,1
19200000,1
19260000,1
19320000,1
19380000,1
19440000,1
