300000,0
600000,0
900000,1
1200000,1
1500000,1
1800000,1
2100000,2
2400000,3
2700000,4
3000000,4
3300000,3
3600000,3
3900000,3
4200000,3
4500000,3
4800000,3
5100000,3
5400000,3
5700000,3
6000000,3
6300000,3
6600000,3
6900000,3
7200000,3
7500000,3
7800000,3
8100000,3
8400000,3
8700000,3
9000000,3
9300000,3
9600000,3
9900000,3
10200000,3
10500000,3
10800000,3
11100000,3
11400000,3
11700000,3
12000000,3
12300000,3
12600000,3
12900000,3
13200000,3
13500000,3
13800000,3
14100000,3
14400000,3
14700000,3
15000000,3
15300000,3
15600000,3
15900000,3
16200000,3
16500000,3
16800000,3
17100000,3
17400000,3
17700000,3
18000000,3
18300000,3
18600000,3
18900000,3
19200000,3
19500000,3
19800000,3
20100000,3
20400000,3
20700000,3
21000000,3
21300000,3
21600000,3
21900000,3
22200000,3
22500000,3
22800000,4
23100000,5
23400000,6
23700000,7
24000000,8
24300000,9
24600000,8
24900000,8
25200000,8
25500000,8
25800000,8
26100000,8
26400000,8
26700000,8
27000000,8
27300000,8
27600000,8
27900000,8
28200000,8
28500000,8
28800000,8
29100000,8
29400000,8
29700000,8
30000000,7
30300000,6
30600000,5
30900000,5
31200000,5
31500000,5
31800000,5
32100000,5
32400000,5
32700000,5
33000000,5
33300000,5
33600000,5
33900000,5
34200000,5
34500000,5
34800000,5
35100000,5
35400000,5
35700000,5
36000000,5
36300000,5
36600000,5
36900000,5
37200000,5
37500000,5
37800000,5
38100000,5
38400000,5
38700000,5
39000000,5
39300000,5
39600000,5
39900000,5
40200000,5
40500000,5
40800000,5
41100000,5
41400000,5
41700000,5
42000000,5
42300000,5
42600000,5
42900000,5
43200000,5
43500000,5
43800000,5
44100000,5
44400000,5
44700000,5
45000000,5
45300000,5
45600000,5
45900000,5
46200000,5
46500000,5
46800000,5
47100000,5
47400000,5
47700000,5
48000000,5
48300000,5
48600000,5
48900000,5
49200000,5
49500000,5
49800000,5
50100000,5
50400000,5
50700000,5
51000000,5
51300000,5
51600000,5
51900000,5
52200000,5
52500000,5
52800000,5
53100000,5
53400000,5
53700000,5
54000000,5
54300000,5
54600000,5
54900000,5
55200000,5
55500000,5
55800000,5
56100000,5
56400000,5
56700000,5
57000000,5
57300000,5
57600000,5
57900000,5
58200000,5
58500000,5
58800000,6
59100000,7
59400000,7
59700000,7
60000000,8
60300000,8
60600000,8
60900000,8
61200000,8
61500000,8
61800000,8
62100000,8
62400000,8
62700000,8
63000000,8
63300000,8
63600000,8
63900000,8
64200000,8
64500000,8
64800000,8
65100000,8
65400000,8
65700000,8
66000000,7
66300000,6
66600000,4
66900000,3
67200000,3
67500000,3
67800000,3
68100000,3
68400000,3
68700000,3
69000000,3
69300000,3
69600000,3
69900000,3
70200000,3
70500000,3
70800000,3
71100000,3
71400000,3
71700000,3
72000000,3
72300000,3
72600000,3
72900000,3
73200000,3
73500000,3
73800000,3
74100000,3
74400000,3
74700000,3
75000000,3
75300000,3
75600000,3
75900000,3
76200000,3
76500000,3
76800000,3
77100000,3
77400000,3
77700000,3
78000000,3
78300000,3
78600000,3
78900000,3
79200000,3
79500000,3
79800000,3
80100000,3
80400000,3
80700000,3
81000000,3
81300000,3
81600000,3
81900000,3
82200000,3
82500000,3
82800000,3
83100000,3
83400000,3
83700000,3
84000000,3
84300000,3
84600000,3
84900000,3
85200000,3
85500000,3
85800000,3
86100000,3
86400000,3
86700000,3
87000000,3
87300000,3
87600000,2
87900000,1
88200000,1
88500000,0
